831	1
832	804
833	956
834	737
835	885
836	884
837	1032
838	810
839	960
840	9
841	502
842	503
843	964
844	1040
845	506
846	567
847	968
848	1093
849	629
850	630
851	703
852	597
853	573
854	660
855	661
856	1086
857	649
858	637
859	94
860	777
861	724
862	764
863	688
864	689
865	703
866	597
867	841
868	932
869	1063
870	574
871	720
872	694
873	1086
874	650
875	94
876	285
877	762
878	763
879	764
880	765
881	688
882	689
883	841
884	932
885	976
886	720
887	721
888	1131
889	723
890	96
891	777
892	778
893	763
894	781
895	797
896	1505
897	874
898	950
899	1337
900	1420
901	1
902	880
903	1028
904	806
905	958
906	957
907	1109
908	886
909	1033
910	9
911	562
912	563
913	964
914	565
915	625
916	317
917	968
918	1167
919	701
920	715
921	690
922	932
923	1063
924	772
925	773
926	774
927	1131
928	761
929	94
930	793
931	794
932	835
933	836
934	701
935	1139
936	704
937	785
938	1063
939	843
940	788
941	773
942	774
943	1131
944	792
945	113
946	833
947	834
948	835
949	836
950	766
951	1139
952	703
953	716
954	785
955	1213
956	788
957	773
958	790
959	848
960	792
961	94
962	1164
963	850
964	851
965	852
966	871
967	1505
968	1412
969	874
970	1022
971	1419
972	1511
973	1418
974	1
975	953
976	1105
977	882
978	1030
979	1029
980	1183
981	959
982	1110
983	9
984	621
985	1186
986	1037
987	1117
988	685
989	1041
990	1249
991	766
992	767
993	716
994	645
995	1158
996	1063
997	859
998	844
999	828
1000	790
1001	847
1002	863
1003	1388
1004	96
1005	777
1006	866
1007	867
1008	910
1009	1012
1010	869
1011	1014
1012	766
1013	1194
1014	768
1015	705
1016	1197
1017	1063
1018	933
1019	860
1020	828
1021	846
1022	906
1023	1388
1024	777
1025	94
1026	909
1027	911
1028	766
1029	1194
1030	213
1031	703
1032	768
1033	974
1034	1213
1035	1197
1036	933
1037	860
1038	828
1039	846
1040	922
1041	1388
1042	777
1043	96
1044	909
1045	926
1046	944
1047	1687
1048	1412
1049	947
1050	1172
1051	1598
1052	1599
1053	1418
1054	1
1055	1025
1056	1179
1057	955
1058	1107
1059	1106
1060	1265
1061	1031
1062	1184
1063	1521
1064	1267
1065	680
1066	1272
1067	1114
1068	1274
1069	684
1070	748
1071	1118
1072	1331
1073	837
1074	1194
1075	971
1076	703
1077	822
1078	717
1079	1158
1080	1197
1081	770
1082	1063
1083	933
1084	902
1085	861
1086	904
1087	905
1088	938
1089	1388
1090	323
1091	94
1092	940
1093	941
1094	942
1095	837
1096	1210
1097	971
1098	703
1099	822
1100	1141
1101	1079
1102	1063
1103	933
1104	1126
1105	919
1106	936
1107	937
1108	1325
1109	1388
1110	323
1111	113
1112	984
1113	896
1114	1279
1115	987
1116	703
1117	855
1118	785
1119	1213
1120	1063
1121	1004
1122	919
1123	993
1124	937
1125	994
1126	1388
1127	865
1128	94
1129	997
1130	1012
1131	1016
1132	1687
1133	1412
1134	1095
1135	1254
1136	1598
1137	1789
1138	1418
1139	1
1140	28
1141	1176
1142	1261
1143	1027
1144	1181
1145	1180
1146	1347
1147	1108
1148	1266
1149	1521
1150	1267
1151	743
1152	813
1153	1188
1154	1355
1155	817
1156	749
1157	1331
1158	927
1159	1315
1160	703
1161	929
1162	1141
1163	1301
1164	770
1165	1004
1166	978
1167	992
1168	1050
1169	981
1170	1007
1171	1388
1172	924
1173	113
1174	1010
1175	1057
1176	927
1177	1315
1178	703
1179	972
1180	856
1181	1004
1182	992
1183	1050
1184	1051
1185	1388
1186	908
1187	113
1188	113
1189	1054
1190	1010
1191	1057
1192	927
1193	1315
1194	703
1195	972
1196	856
1197	1301
1198	1064
1199	978
1200	992
1201	1050
1202	1068
1203	1388
1204	1009
1205	413
1206	113
1207	1054
1208	1499
1209	1057
1210	1092
1211	1783
1212	1412
1213	1095
1214	1254
1215	1692
1216	1789
1217	1418
1218	1
1219	28
1220	1176
1221	1343
1222	1104
1223	1263
1224	1262
1225	1429
1226	1182
1227	1348
1228	1521
1229	1267
1230	812
1231	813
1232	814
1233	1438
1234	892
1235	817
1236	1275
1237	1502
1238	998
1239	1360
1240	1000
1241	1301
1242	281
1243	1143
1244	1065
1245	1050
1246	1067
1247	1068
1248	1404
1249	1070
1250	1086
1251	413
1252	1149
1253	1133
1254	868
1255	1135
1256	1136
1257	998
1258	999
1259	1044
1260	1143
1261	1065
1262	1050
1263	1083
1264	1494
1265	1404
1266	1070
1267	1131
1268	413
1269	1149
1270	1244
1271	1134
1272	1136
1273	1042
1274	1043
1275	1060
1276	1766
1277	1197
1278	1003
1279	1198
1280	1081
1281	1146
1282	1083
1283	1547
1284	1453
1285	1085
1286	94
1287	650
1288	1149
1289	1166
1290	1873
1291	945
1292	1251
1293	1417
1294	1878
1295	1879
1296	1418
1297	3
1298	28
1299	1258
1300	1425
1301	1178
1302	1345
1303	1344
1304	1520
1305	1264
1306	1430
1307	1521
1308	1349
1309	9
1310	888
1311	1528
1312	1352
1313	1530
1314	966
1315	1356
1316	1590
1317	1042
1318	1043
1319	1060
1320	1046
1321	931
1322	1047
1323	1198
1324	1145
1325	1146
1326	1453
1327	1568
1328	1204
1329	94
1330	865
1331	1241
1332	1207
1333	1042
1334	1120
1335	1060
1336	989
1337	974
1338	1047
1339	1198
1340	1145
1341	1161
1342	1453
1343	1586
1344	1204
1345	94
1346	865
1347	1373
1348	1223
1349	1207
1350	1151
1351	1072
1352	1120
1353	213
1354	1121
1355	1075
1356	973
1357	990
1358	452
1359	1047
1360	1214
1361	1145
1362	1161
1363	1453
1364	1586
1365	1221
1366	865
1367	1241
1368	1641
1369	940
1370	1224
1371	1244
1372	1245
1373	1226
1374	1248
1375	2058
1376	1017
1377	1251
1378	1417
1379	1972
1380	1973
1381	1418
1382	5
1383	28
1384	1340
1385	1516
1386	1260
1387	1427
1388	1426
1389	1608
1390	1346
1391	1522
1392	1521
1393	1349
1394	9
1395	1613
1396	1435
1397	891
1398	965
1399	1039
1400	967
1401	968
1402	1137
1403	1120
1404	1278
1405	213
1406	1121
1407	1155
1408	989
1409	1558
1410	476
1411	1124
1412	1214
1413	1215
1414	1199
1415	1217
1416	1218
1417	1475
1418	1754
1419	183
1420	1222
1421	1241
1422	1245
1423	1226
1424	1137
1425	1193
1426	213
1427	1154
1428	1155
1429	1123
1430	1196
1431	1302
1432	1199
1433	1235
1434	1287
1435	1475
1436	1754
1437	1290
1438	1222
1439	1241
1440	1293
1441	1137
1442	1193
1443	1210
1444	1123
1445	1157
1446	1124
1447	1302
1448	1234
1449	1235
1450	1305
1451	1475
1452	1238
1453	1308
1454	1240
1455	1241
1456	1311
1457	1735
1458	1330
1459	2058
1460	1503
1461	235
1462	1414
1463	1508
1464	1972
1465	2064
1466	1418
1467	0
1468	8
1469	28
1470	1422
1471	1516
1472	1342
1473	1518
1474	1517
1475	1608
1476	1428
1477	1610
1478	1609
1479	1431
1480	9
1481	1111
1482	1710
1483	1527
1484	964
1485	1806
1486	1116
1487	1619
1488	1780
1489	1208
1490	1228
1491	1359
1492	1229
1493	1155
1494	1123
1495	1576
1496	1197
1497	1213
1498	825
1499	1302
1500	1319
1501	1234
1502	1235
1503	1322
1504	1475
1505	1289
1506	1325
1507	1291
1508	1310
1509	1276
1510	1228
1511	1359
1512	1229
1513	1230
1514	1123
1515	1157
1516	1197
1517	858
1518	1364
1519	1319
1520	1234
1521	1235
1522	1771
1523	1369
1524	1324
1525	1371
1526	82
1527	1309
1528	1310
1529	1276
1530	1296
1531	1279
1532	1230
1533	1211
1534	1157
1535	1212
1536	858
1537	1364
1538	1303
1539	1321
1540	1401
1541	1369
1542	1324
1543	1371
1544	82
1545	1326
1546	1410
1547	2146
1548	1167
1549	78
1550	1414
1551	1596
1552	2063
1553	1510
1554	1509
1555	0
1556	12
1557	28
1558	1513
1559	1604
1560	1424
1561	1518
1562	1605
1563	1798
1564	1519
1565	1704
1566	1609
1567	1523
1568	9
1569	1034
1570	1112
1571	1615
1572	1114
1573	1115
1574	1189
1575	1531
1576	1191
1577	1295
1578	1296
1579	1442
1580	1315
1581	1298
1582	1211
1583	1157
1584	69
1585	1447
1586	1383
1587	1367
1588	1401
1589	1369
1590	1388
1591	1405
1593	1390
1594	1373
1595	1455
1596	1457
1597	1458
1598	1295
1599	1296
1600	1442
1601	1377
1602	1396
1603	1299
1604	217
1605	1383
1606	1367
1607	1861
1608	1369
1609	1388
1610	1454
1611	1390
1612	1407
1613	1457
1614	1459
1615	1313
1616	1296
1617	1462
1618	1377
1619	1396
1620	1667
1621	217
1622	1651
1623	1383
1624	1367
1625	1913
1626	1369
1627	1404
1628	1454
1629	1477
1630	1406
1631	1407
1632	1480
1633	1410
1634	2146
1635	1167
1636	78
1637	1505
1638	1690
1639	2151
1640	1692
1641	1509
1642	0
1643	16
1644	28
1645	1601
1646	1698
1647	1515
1648	1606
1649	1605
1650	1888
1651	1519
1652	1800
1653	1799
1654	7
1655	1611
1656	9
1657	1185
1658	1186
1659	1113
1660	1114
1661	1273
1662	1712
1663	1964
1664	1357
1665	1482
1666	1534
1667	712
1668	1395
1669	1396
1670	423
1671	281
1672	1447
1673	1651
1674	1383
1675	1471
1676	1933
1677	1544
1678	1452
1679	1475
1680	1494
1681	1478
1682	1479
1683	1499
1684	1357
1685	1482
1686	1553
1687	1395
1688	1464
1689	1379
1690	1446
1691	281
1692	1447
1693	1651
1694	1383
1695	1471
1696	1933
1697	1544
1698	1452
1699	1475
1700	1547
1701	1496
1702	1497
1703	1550
1704	1392
1705	1482
1706	1553
1707	1443
1708	1464
1709	1855
1710	1446
1711	291
1712	1560
1713	1489
1714	1471
1715	1955
1716	1564
1717	1452
1718	1566
1719	1567
1720	1496
1721	1497
1722	1570
1723	1589
1724	2326
1725	1871
1726	78
1727	1593
1728	1876
1729	2331
1730	1788
1731	1691
1732	0
1733	21
1734	28
1735	1695
1736	1884
1737	1603
1738	1796
1739	1795
1740	1982
1741	1607
1742	1890
1743	1799
1744	7
1745	1705
1746	9
1747	1268
1748	1896
1749	1187
1750	1271
1751	2081
1752	1354
1753	1190
1754	2055
1755	1460
1756	1482
1757	1484
1758	1464
1759	291
1760	1628
1761	1651
1762	1541
1763	1562
1764	1955
1765	1582
1766	1545
1767	1566
1768	1585
1769	1637
1770	1568
1771	1549
1772	1640
1773	1481
1774	1482
1775	1484
1776	1555
1777	1947
1778	1446
1779	203
1780	1628
1781	1541
1782	1562
1783	2006
1784	1633
1785	1545
1786	1566
1787	1636
1788	1637
1789	1568
1790	1587
1791	1481
1792	1482
1793	1484
1794	1555
1795	1947
1796	1446
1797	203
1798	1628
1799	1541
1800	1562
1801	2006
1802	1633
1803	1545
1804	1566
1805	1636
1806	1659
1807	1586
1808	1587
1809	1589
1810	2509
1811	1411
1812	19
1813	1687
1814	1876
1815	2331
1816	1788
1817	1691
1818	0
1819	27
1820	28
1821	1791
1822	1978
1823	1697
1824	1886
1825	1885
1826	1982
1827	1701
1828	1984
1829	1889
1830	7
1831	1801
1832	13
1833	1350
1834	1613
1835	1270
1836	1352
1837	1991
1838	1437
1839	1899
1840	1356
1841	1620
1842	1552
1843	1573
1844	1555
1845	1947
1846	203
1847	1628
1848	1579
1849	1653
1850	2006
1851	1675
1852	1634
1853	1635
1854	1678
1855	1679
1856	1660
1857	1661
1858	1480
1859	1735
1860	1620
1861	1552
1862	1573
1863	1645
1864	203
1865	1628
1866	1767
1867	1630
1868	1653
1869	2006
1870	1725
1871	1656
1872	1657
1873	1728
1874	1729
1875	1660
1876	211
1877	1732
1878	1734
1879	1735
1880	1620
1881	1552
1882	1664
1883	1645
1884	1947
1885	1557
1886	1559
1887	1628
1888	1767
1889	1630
1890	1653
1891	2006
1892	1749
1893	1726
1894	1727
1895	1752
1896	1753
1897	1680
1898	1681
1899	1756
1900	1758
1901	1683
1902	2509
1903	1411
1904	1591
1905	1783
1906	2061
1907	1595
1908	1878
1909	1877
1910	0
1911	34
1912	42
1913	1881
1914	1978
1915	1793
1916	1980
1917	1979
1918	2073
1919	1797
1920	2075
1921	1983
1922	7
1923	1891
1924	17
1925	1987
1926	2169
1927	1351
1928	2171
1929	1436
1930	1993
1931	2236
1932	1620
1933	1643
1934	1811
1935	1812
1936	1664
1937	1645
1938	1947
1939	1719
1940	2112
1941	1627
1942	1670
1943	1767
1944	1672
1945	1747
1946	2025
1947	1771
1948	1726
1949	1727
1950	1774
1951	1775
1952	1754
1953	1731
1954	1620
1955	1643
1956	1811
1957	1812
1958	1664
1959	1645
1960	1719
1961	2112
1962	1649
1963	1670
1964	1672
1965	1747
1966	1860
1967	1822
1968	1772
1969	1751
1970	1825
1971	1826
1972	1754
1973	1755
1974	1620
1975	1737
1976	1831
1977	1664
1978	1739
1979	1947
1980	1742
1981	2112
1982	1669
1983	1838
1984	1722
1985	1769
1986	1860
1987	1842
1988	1772
1989	1844
1990	1845
1991	1846
1992	1776
1993	1777
1994	1779
1995	2603
1996	2237
1997	39
1998	1873
1999	2061
2000	1785
2001	1972
2002	1877
2003	0
2004	41
2005	42
2006	1975
2007	2069
2008	1883
2009	2071
2010	2158
2011	2161
2012	1887
2013	2075
2014	2074
2015	7
2016	1985
2017	22
2018	1524
2019	1989
2020	2264
2021	2081
2022	1529
2023	1530
2024	1531
2025	1620
2026	1737
2027	1902
2028	1761
2029	1762
2030	1947
2031	1816
2032	2112
2033	1720
2034	1722
2035	1820
2036	1860
2037	1861
2038	1772
2039	1844
2040	1864
2041	1865
2042	1827
2043	1828
2044	1920
2045	1620
2046	1760
2047	1902
2048	1761
2049	1762
2050	1947
2051	1816
2052	1720
2053	1561
2054	1820
2055	1860
2056	1913
2057	1862
2058	1844
2059	1916
2060	1917
2061	1847
2062	1920
2063	1620
2064	1760
2065	1923
2066	1813
2067	1853
2068	1816
2069	1743
2070	1909
2071	1561
2072	1911
2073	1954
2074	1933
2075	1862
2076	1844
2077	1936
2078	1937
2079	1866
2080	1919
2081	1940
2082	1869
2083	2694
2084	1590
2085	1685
2086	1967
2087	2149
2088	1785
2089	2151
2090	2062
2091	2
2092	49
2093	50
2094	2066
2095	2157
2096	1977
2097	2071
2098	2158
2099	2254
2100	1981
2101	2163
2102	2162
2103	7
2104	2076
2105	29
2106	1524
2107	2262
2108	1614
2109	1615
2110	2263
2111	1617
2112	1618
2113	2412
2114	1620
2115	1850
2116	1943
2117	1903
2118	1853
2119	1763
2120	1907
2121	1576
2122	319
2123	1858
2124	1911
2125	1954
2126	1955
2127	1862
2128	1935
2129	1958
2130	1959
2131	1918
2132	1919
2133	1620
2134	1850
2135	1924
2136	1945
2137	1763
2138	1907
2139	1949
2140	1817
2141	1951
2142	1910
2143	1931
2144	1954
2145	2006
2146	1934
2147	1957
2148	2009
2149	2010
2150	1938
2151	1939
2152	1620
2153	1850
2154	1924
2155	1945
2156	1763
2157	1907
2158	1949
2159	2001
2160	2002
2161	1910
2162	1931
2163	2044
2164	2025
2165	2007
2166	2008
2167	2028
2168	2010
2169	2011
2170	1961
2171	1963
2172	2791
2173	2144
2174	1781
2175	2058
2176	2242
2177	1875
2178	2151
2179	2062
2180	4
2181	58
2182	59
2183	2154
2184	2250
2185	2068
2186	2252
2187	2158
2188	2341
2189	2072
2190	2256
2191	2162
2192	11
2193	2164
2194	36
2195	1706
2196	1707
2197	1708
2198	1615
2199	2350
2200	1806
2201	1618
2202	2506
2203	1620
2204	1901
2205	1924
2206	1945
2207	1905
2208	1948
2209	1949
2210	2001
2211	2002
2212	1930
2213	2004
2214	2044
2215	2116
2216	2026
2217	2027
2218	2048
2219	2049
2220	2011
2221	2012
2222	2052
2223	1620
2224	1922
2225	1944
2226	1997
2227	1905
2228	1906
2229	2017
2230	1949
2231	2001
2232	2002
2233	1930
2234	2004
2235	2044
2236	2116
2237	2026
2238	2027
2239	2100
2240	2101
2241	2050
2242	2051
2243	1620
2244	2033
2245	1944
2246	1997
2247	1905
2248	1906
2249	2017
2250	1949
2251	2001
2252	2002
2253	1930
2254	2023
2255	2044
2256	2116
2257	2135
2258	2027
2259	2119
2260	2101
2261	2050
2262	2051
2263	2054
2264	2883
2265	1780
2266	1781
2267	2146
2268	2329
2269	2796
2270	2331
2271	2150
2272	6
2273	70
2274	71
2275	2247
2276	2337
2277	2156
2278	2252
2279	2338
2280	2430
2281	2160
2282	2343
2283	2342
2284	20
2285	2257
2286	36
2287	2346
2288	1803
2289	2261
2290	1709
2291	2262
2292	1897
2293	2352
2294	1808
2295	2353
2296	2033
2297	2175
2298	2034
2299	1997
2300	1906
2301	2037
2302	1949
2303	2001
2304	2093
2305	2131
2306	2043
2307	2133
2308	2134
2309	2135
2310	2118
2311	2137
2312	2138
2313	2102
2314	2103
2315	2353
2316	2033
2317	2175
2318	2034
2319	1997
2320	1906
2321	2109
2322	2110
2323	1949
2324	2001
2325	2093
2326	2131
2327	2095
2328	2133
2329	2187
2330	2135
2331	2118
2332	2190
2333	2191
2334	2139
2335	2122
2336	2353
2337	2033
2338	2086
2339	1997
2340	1815
2341	2109
2342	2110
2343	1949
2344	2001
2345	2093
2346	2131
2347	2095
2348	2133
2349	2207
2350	2135
2351	2118
2352	2210
2353	2191
2354	2192
2355	2140
2356	2142
2357	2980
2358	1964
2359	55
2360	2239
2361	2418
2362	2060
2363	2331
2364	2243
2365	10
2366	2245
2367	84
2368	2334
2369	2426
2370	2156
2371	2339
2372	2338
2373	2524
2374	2253
2375	2432
2376	2431
2377	20
2378	2344
2379	51
2380	1892
2381	1893
2382	1894
2383	1805
2384	1896
2385	1897
2386	1898
2387	1808
2388	2353
2389	2105
2390	2086
2391	2107
2392	2491
2393	2179
2394	2180
2395	2000
2396	2001
2397	2093
2398	2131
2399	2132
2400	2206
2401	2227
2402	2228
2403	2229
2404	2230
2405	2231
2406	2192
2407	2193
2408	2304
2409	2105
2410	2086
2411	2197
2412	2491
2413	2179
2414	2180
2415	2000
2416	2001
2417	2131
2418	2185
2419	2277
2420	2296
2421	2228
2422	2229
2423	2281
2424	2282
2425	2192
2426	2213
2427	2267
2428	2124
2429	2196
2430	2197
2431	2491
2432	2179
2433	2180
2434	2000
2435	2001
2436	2183
2437	2184
2438	2185
2439	2277
2440	2278
2441	2279
2442	2229
2443	2299
2444	2282
2445	2192
2446	2233
2447	2322
2448	3074
2449	2507
2450	90
2451	2326
2452	2512
2453	2148
2454	2514
2455	2330
2456	63
2457	100
2458	101
2459	2423
2460	2520
2461	2336
2462	2428
2463	2427
2464	2618
2465	2340
2466	2526
2467	2619
2468	26
2469	2433
2470	51
2471	2529
2472	1987
2473	1894
2474	1895
2475	1990
2476	2081
2477	1993
2478	2354
2479	2215
2480	2355
2481	2196
2482	2217
2483	2377
2484	2219
2485	2291
2486	2201
2487	2222
2488	2223
2489	2224
2490	2225
2491	2297
2492	2280
2493	2317
2494	2318
2495	2301
2496	2302
2497	2373
2498	2215
2499	2355
2500	2196
2501	2269
2502	2377
2503	2271
2504	2291
2505	2201
2506	2222
2507	2224
2508	2276
2509	2314
2510	2297
2511	2298
2512	2368
2513	2369
2514	2319
2515	2320
2516	2373
2517	2215
2518	2287
2519	2269
2520	2377
2521	2271
2522	2291
2523	2201
2524	2222
2525	2275
2526	2276
2527	2365
2528	2315
2529	2298
2530	2387
2531	2369
2532	2319
2533	2371
2534	2858
2535	2322
2536	3172
2537	2055
2538	108
2539	2415
2540	2606
2541	2241
2542	2514
2543	2419
2544	18
2545	119
2546	120
2547	2517
2548	2614
2549	2425
2550	2616
2551	2615
2552	1979
2553	2429
2554	2620
2555	2710
2556	33
2557	2527
2558	73
2559	2077
2560	2078
2561	2716
2562	2080
2563	2170
2564	1992
2565	2083
2566	2392
2567	2215
2568	2305
2569	2306
2570	2377
2571	2290
2572	2360
2573	2273
2574	2293
2575	2732
2576	2313
2577	2365
2578	2315
2579	2367
2580	2406
2581	2407
2582	2389
2583	2371
2584	2482
2585	2443
2586	2215
2587	2305
2588	2306
2589	2377
2590	2378
2591	2360
2592	2273
2593	2293
2594	2382
2595	2313
2596	2365
2597	2927
2598	2366
2599	2367
2600	2458
2601	2459
2602	2408
2603	2482
2604	2443
2605	2672
2606	2356
2607	2375
2608	2377
2609	2397
2610	2449
2611	2273
2612	2293
2613	2382
2614	2364
2615	2403
2616	2927
2617	2366
2618	2367
2619	2478
2620	2479
2621	2408
2622	2461
2623	2482
2624	2411
2625	3263
2626	2692
2627	2144
2628	2509
2629	2697
2630	2328
2631	2699
2632	2513
2633	23
2634	386
2635	142
2636	2611
2637	2705
2638	2519
2639	2707
2640	2615
2641	2806
2642	2523
2643	2711
2644	2710
2645	40
2646	2621
2647	73
2648	2077
2649	2078
2650	2716
2651	2816
2652	2815
2653	2263
2654	2171
2655	2083
2656	2353
2657	2672
2658	2393
2659	2445
2660	2377
2661	2397
2662	2449
2663	2361
2664	2362
2665	2452
2666	2402
2667	2474
2668	2404
2669	2477
2670	2552
2671	2500
2672	2460
2673	2575
2674	2555
2675	2353
2676	2557
2677	2393
2678	2445
2679	2377
2680	2397
2681	2469
2682	2380
2683	2362
2684	2472
2685	2402
2686	2495
2687	2404
2688	2477
2689	2552
2690	2553
2691	2460
2692	2481
2693	2353
2694	2557
2695	2464
