1105.17	17.1336	-12.7098	17.1336	0.765793	-0.197054	-12.7098	-0.197054	0.646363	
255.14	12.8193	10.8628	12.8193	1.14574	0.547321	10.8628	0.547321	0.963951	
962.165	15.3332	-13.1695	15.3332	0.74452	-0.209897	-13.1695	-0.209897	0.680518	
223.391	9.74554	9.95503	9.74554	0.926695	0.435802	9.95503	0.435802	0.94511	
347.039	-2.84775	-3.6546	-2.84775	0.523958	0.0302854	-3.6546	0.0302854	0.538657	
223.391	9.74554	9.95503	9.74554	0.926695	0.435802	9.95503	0.435802	0.94511	
3634.22	67.5062	153.959	67.5062	1.75412	2.86021	153.959	2.86021	7.02315	
347.039	-2.84775	-3.6546	-2.84775	0.523958	0.0302854	-3.6546	0.0302854	0.538657	
524.973	19.1406	11.6231	19.1406	1.19892	0.424302	11.6231	0.424302	0.75762	
3634.22	67.5062	153.959	67.5062	1.75412	2.86021	153.959	2.86021	7.02315	
395.056	-2.28194	-3.91055	-2.28194	0.513676	0.0228416	-3.91055	0.0228416	0.538864	
305.228	30.9257	24.8391	30.9257	3.63857	2.521	24.8391	2.521	2.52541	
218.205	9.52482	9.53226	9.52482	0.917305	0.417594	9.53226	0.417594	0.917885	
3634.22	67.5062	153.959	67.5062	1.75412	2.86021	153.959	2.86021	7.02315	
423.37	-1.9901	-3.90424	-1.9901	0.509811	0.0185807	-3.90424	0.0185807	0.536143	
501.885	46.1069	36.7483	46.1069	4.73995	3.37934	36.7483	3.37934	3.19385	
217.947	9.91487	9.10693	9.91487	0.952608	0.415794	9.10693	0.415794	0.881983	
3523.02	61.5203	153.357	61.5203	1.57446	2.67836	153.357	2.67836	7.17655	
499.466	-0.9806	-4.15925	-0.9806	0.502294	0.00834957	-4.15925	0.00834957	0.534754	
607.909	51.6172	42.0512	51.6172	4.88641	3.57339	42.0512	3.57339	3.41155	
536.954	21.2262	8.61926	21.2262	1.34018	0.341225	8.61926	0.341225	0.638593	
773.652	47.975	45.4847	47.975	3.47704	2.82252	45.4847	2.82252	3.17602	
2.37118	-1.08939	4.7946	-1.08939	1.14109	-2.77725	4.7946	-2.77725	12.8146	
3536.08	63.5231	150.959	63.5231	1.64132	2.71225	150.959	2.71225	6.94548	
377.596	2.10798	-1.57016	2.10798	0.512344	-0.00860591	-1.57016	-0.00860591	0.50659	
1090.01	96.6201	67.4853	96.6201	9.06851	5.98473	67.4853	5.98473	4.68029	
120.489	6.87007	3.60789	6.87007	0.893406	0.206904	3.60789	0.206904	0.610455	
1096.01	77.0811	64.2883	77.0811	5.92354	4.52346	64.2883	4.52346	4.27281	
1.52269	0.15867	1.12835	0.15867	0.52894	0.144304	1.12835	0.144304	1.96383	
3165.05	51.8498	136.558	51.8498	1.34956	2.23745	136.558	2.23745	6.39278	
