3.3594	2.2397	32.39
3.3672	3.6742	34.439
3.2518	1.2728	22.934
3.2623	2.1333	24.024
3.7275	-5.7189	70.529
3.1773	-3.2622	34.751
3.4338	-2.2873	40.646
3.4902	3.4036	102.12
3.5897	-0.90925	46.071
3.6981	0.92931	51.671
1.8966	8.6799	82.448
3.746	3.1465	57.274
3.6195	5.9014	63.209
3.1151	-1.9323	24.05
3.1418	-1.2022	25.571
3.3904	-0.19519	29.249
3.4101	0.94014	31.094
2.8184	-0.33935	18.118
3.3268	0.32081	22.527
2.578	1.6549	24.417
3.3647	3.6178	34.419
3.257	1.2393	22.976
3.2685	2.1004	24.077
3.7255	-5.8261	70.482
3.1792	-3.3184	34.768
3.4331	-2.3502	40.634
3.4871	3.2408	102.03
3.5906	-0.98143	46.083
3.6982	0.84868	51.674
1.8974	8.5561	82.511
3.7442	3.0557	57.253
2.8963	4.5684	49.867
2.8735	-0.82938	6.439
2.9014	-0.50979	6.7051
2.9098	1.0573	13.356
2.9714	1.8446	14.236
2.8665	-0.07923	6.8063
2.8825	0.27985	7.0181
2.8728	-0.18802	5.907
2.881	0.093766	6.0648
2.8885	0.75081	7.1831
2.915	1.1386	7.3992
2.8903	0.51572	6.2069
2.9013	0.85622	6.3435
2.9099	-1.1557	9.1024
2.8606	-0.69713	9.2798
2.8874	-1.1128	7.5364
2.8875	-0.75495	7.7987
2.8711	-0.14784	9.659
2.8715	0.37067	9.9915
2.8726	-0.27445	8.0125
2.8781	0.13221	8.2695
2.8889	1.0317	10.373
2.9286	1.6323	10.849
2.8842	0.67781	8.5113
2.9056	1.1465	8.7969
2.9215	-1.8763	14.7
2.9204	-1.1902	15.55
2.8996	-1.6627	11.164
2.908	-1.1229	11.727
2.9251	-0.30359	16.487
2.9458	0.60313	17.581
2.9036	-0.41767	12.248
2.9058	0.16886	12.798
3.1147	-2.044	24.039
3.1435	-1.322	25.581
3.383	-0.33069	29.182
3.41	0.79509	31.099
2.8125	-0.42222	18.076
3.3322	0.21654	22.568
3.3258	2.0169	32.063
3.3646	3.4573	34.438
3.2545	1.1317	22.964
3.2423	1.9713	23.883
3.7201	-6.1475	70.35
3.1758	-3.4768	34.714
3.4282	-2.5364	40.563
3.4865	2.7615	102.05
3.5854	-1.1953	46.01
3.7011	0.60724	51.726
3.7424	2.7862	57.243
2.8897	4.3246	49.77
3.1149	-2.0814	24.038
3.1439	-1.3619	25.583
3.3801	-0.37566	29.155
3.4184	0.74874	31.181
2.8116	-0.44996	18.07
3.3366	0.18187	22.6
3.3396	1.9756	32.207
3.3673	3.4066	34.473
3.2545	1.0961	22.965
3.2516	1.9403	23.959
3.7171	-6.2523	70.283
3.1756	-3.5307	34.707
3.4261	-2.598	40.533
3.4869	2.6021	102.07
3.5839	-1.2665	45.989
3.7032	0.52682	51.758
3.7433	2.6975	57.263
2.8895	4.2469	49.777
3.1159	-2.1194	24.042
3.143	-1.4012	25.572
3.3757	-0.42033	29.115
3.4152	0.69957	31.153
2.8145	-0.47843	18.089
3.3261	0.14632	22.525
3.3377	1.9245	32.193
3.3793	3.3659	34.609
3.2541	1.0604	22.965
3.2503	1.9024	23.952
3.7181	-6.3642	70.295
3.1762	-3.5855	34.709
3.4243	-2.6597	40.507
3.4865	2.4421	102.07
3.5835	-1.3381	45.983
3.7039	0.44612	51.771
3.7427	2.6077	57.259
2.8908	4.1714	49.809
2.8704	-0.87637	6.4249
2.9051	-0.56076	6.7101
2.9077	0.95415	13.354
2.972	1.7357	14.254
2.8664	-0.13022	6.8055
2.8775	0.22672	7.007
2.8695	-0.2316	5.898
2.8736	0.048416	6.0489
2.8863	0.6963	7.1832
2.9115	1.0815	7.3987
2.8918	0.46968	6.2144
2.9004	0.80859	6.3482
2.9144	-1.2269	9.1082
2.8605	-0.76753	9.2741
2.8873	-1.1695	7.5274
2.8946	-0.81593	7.8133
2.8705	-0.22119	9.6556
2.8842	0.29618	10.042
2.8738	-0.33509	8.0138
2.8824	0.069855	8.2836
2.8878	0.95233	10.377
2.9251	1.5475	10.848
2.8847	0.61354	8.5183
2.9009	1.0779	8.7904
2.9218	-1.9895	14.687
2.9183	-1.3089	15.528
2.9028	-1.7501	11.164
2.9017	-1.2097	11.691
2.922	-0.43008	16.466
2.9444	0.46728	17.577
2.9036	-0.51139	12.244
2.9049	0.070774	12.795
3.1168	-2.2319	24.04
3.1454	-1.5215	25.587
3.364	-0.55386	29.007
3.4027	0.55205	31.036
2.8187	-0.56319	18.116
3.329	0.041716	22.547
3.3337	1.7721	32.162
3.3747	3.1998	34.577
3.2529	0.95337	22.962
3.2438	1.7872	23.911
3.7106	-6.6799	70.119
3.1859	-3.76	34.805
3.4214	-2.8467	40.461
3.4859	1.9626	102.08
3.5783	-1.5509	45.908
3.7135	0.20426	51.918
2.2419	4.3921	77.464
1.942	7.7283	84.861
3.7463	2.3419	57.335
3.4909	4.8238	60.931
3.1184	-2.2706	24.05
3.1451	-1.5611	25.583
3.3522	-0.59654	28.899
3.4067	0.50447	31.077
2.8227	-0.59213	18.143
3.3356	0.006837	22.595
2.6006	1.3264	24.675
3.3709	3.1423	34.542
3.2556	0.91856	22.983
3.2508	1.7542	23.97
3.7128	-6.794	70.154
3.1814	-3.8084	34.747
3.4198	-2.9083	40.436
3.4855	1.8026	102.07
3.5782	-1.6225	45.905
3.7167	0.12333	51.967
3.746	2.2523	57.336
3.4858	4.7214	60.847
3.1172	-2.3441	24.033
3.1451	-1.6404	25.578
-1.4376	8.0516	107.98
3.3404	-0.68361	28.79
3.4083	0.40804	31.094
2.825	-0.64875	18.157
3.3322	-0.063101	22.571
3.3259	1.6181	32.092
3.3719	3.0358	34.564
3.2547	0.84713	22.98
3.2444	1.6764	23.926
3.7089	-7.0058	70.057
3.1803	-3.9152	34.723
3.4167	-3.0315	40.389
3.4857	1.4832	102.1
3.5743	-1.7637	45.848
3.7181	-0.038941	51.991
2.5354	4.606	88.657
3.7475	2.0741	57.371
3.4825	4.5271	60.806
2.8696	-0.92405	6.416
2.8968	-0.60909	6.6852
2.9079	0.85182	13.363
2.9722	1.6264	14.269
2.8664	-0.18121	6.8043
2.881	0.1744	7.0179
2.8736	-0.27596	5.9051
2.8793	0.0034048	6.0619
2.8883	0.64281	7.194
2.9073	1.0242	7.3958
2.8885	0.42285	6.2106
2.9003	0.76117	6.3544
2.9143	-1.2959	9.0983
2.8796	-0.84405	9.3348
2.8926	-1.2288	7.5329
2.8894	-0.87308	7.7916
2.8678	-0.29421	9.644
2.8836	0.21972	10.042
2.875	-0.39577	8.0148
2.8804	0.0072411	8.2782
2.8872	0.8731	10.383
2.9226	1.4634	10.85
2.8846	0.54908	8.5228
2.9078	1.014	8.8214
2.9171	-2.0986	14.645
2.9169	-1.4276	15.51
2.9	-1.8333	11.138
2.9008	-1.2986	11.677
2.921	-0.55671	16.456
2.9436	0.3316	17.577
2.9018	-0.60465	12.232
2.9027	-0.027245	12.785
3.1205	-2.4215	24.053
3.1466	-1.7207	25.587
3.3564	-0.77725	28.934
3.4137	0.31192	31.149
2.8443	-0.71032	18.287
3.3277	-0.13285	22.539
3.3053	1.5086	31.888
3.3673	2.9241	34.525
3.2546	0.77593	22.982
3.2248	1.5918	23.778
3.7033	-7.2136	69.927
3.1778	-4.02	34.683
3.4148	-3.1557	40.357
3.487	1.164	102.15
2.5066	-1.2885	31.375
3.7209	-0.20144	52.034
1.2242	4.1335	49.88
3.7497	1.8961	57.415
3.4587	4.3056	60.383
3.12	-2.4584	24.045
3.1466	-1.7604	25.584
3.3738	-0.82699	29.092
3.4104	0.2632	31.118
2.8353	-0.7359	18.224
3.3332	-0.16803	22.578
3.3226	1.4669	32.068
3.3493	2.854	34.335
3.2606	0.74173	23.029
3.2255	1.5553	23.787
3.6982	-7.3123	69.814
3.1761	-4.0716	34.657
3.072	-2.8753	36.064
3.4857	1.0037	102.12
3.5733	-1.9778	45.83
3.7244	-0.28294	52.086
3.7496	1.8064	57.418
3.4618	4.2155	60.45
3.1204	-2.5333	24.042
3.146	-1.8395	25.574
3.3791	-0.91904	29.139
3.4154	0.16672	31.168
2.8292	-0.79024	18.181
3.3315	-0.23785	22.565
3.3281	1.3696	32.13
3.3428	2.7415	34.275
3.2643	0.67114	23.059
3.2393	1.4885	23.9
3.6944	-7.5228	69.72
3.1791	-4.1839	34.68
3.0742	-2.9899	36.082
3.5673	-2.117	45.743
3.7288	-0.44614	52.152
3.7495	1.6271	57.426
3.4435	4.0041	60.128
2.8704	-0.97225	6.4104
2.8953	-0.65874	6.6765
2.9023	0.74782	13.342
2.9694	1.5153	14.268
2.8634	-0.23187	6.7952
2.8831	0.12185	7.0246
2.8685	-0.31917	5.8919
2.8744	-0.041688	6.0508
2.8841	0.58786	7.1876
2.9065	0.96831	7.4017
2.8893	0.37662	6.2155
2.9026	0.71436	6.3656
2.9149	-1.3652	9.0897
2.8752	-0.91335	9.3126
2.8879	-1.2831	7.51
2.8913	-0.93248	7.7901
2.8677	-0.36748	9.6413
2.883	0.14327	10.042
2.8718	-0.45564	8.0019
2.8798	-0.055303	8.2761
2.8881	0.79428	10.393
2.9268	1.3828	10.879
2.8839	0.48448	8.525
2.9065	0.94673	8.8253
2.9188	-2.2126	14.638
2.9147	-1.5457	15.486
2.8967	-1.9158	11.11
2.9034	-1.3892	11.678
2.9186	-0.68286	16.438
2.9417	0.19587	17.567
2.9008	-0.698	12.223
2.9018	-0.12516	12.781
3.1213	-2.6087	24.041
3.1462	-1.919	25.57
3.3549	-1.0016	28.916
3.4079	0.069605	31.097
2.8369	-0.84901	18.231
3.3303	-0.30764	22.557
3.3155	1.2647	32.006
3.3439	2.6359	34.297
3.2642	0.59968	23.061
3.2377	1.4137	23.893
3.691	-7.7334	69.63
3.1742	-4.2848	34.611
3.4082	-3.4632	40.252
2.4999	-1.528	31.276
3.7286	-0.60898	52.151
2.8862	4.179	102.09
3.7508	1.4483	57.456
3.4521	3.8267	60.306
3.1222	-2.6842	24.041
3.1477	-1.9994	25.578
3.3537	-1.091	28.902
3.4065	-0.027091	31.085
2.8409	-0.90676	18.256
3.3357	-0.37816	22.595
3.3204	1.167	32.062
3.3379	2.5243	34.242
3.262	0.52788	23.047
3.2394	1.3404	23.911
3.6843	-7.936	69.474
3.1778	-4.3979	34.639
3.0651	-3.2046	35.952
3.5584	-2.396	45.612
3.7336	-0.77293	52.224
2.1029	6.7132	92.982
3.7514	1.269	57.473
3.4947	3.6865	61.111
3.1217	-2.721	24.033
3.1505	-2.041	25.599
3.3602	-1.1384	28.96
3.4009	-0.075313	31.031
2.8461	-0.93687	18.29
3.3279	-0.41216	22.539
3.3377	1.1231	32.241
3.2967	2.4383	33.799
3.2664	0.49284	23.082
3.2408	1.304	23.925
3.6837	-8.0435	69.452
3.1704	-4.4407	34.547
3.0748	-3.2716	36.068
3.5573	-2.4664	45.594
3.7297	-0.85355	52.167
3.7515	1.1793	57.478
3.5807	3.6856	62.711
2.8719	-1.0207	6.4062
2.9005	-0.7101	6.684
2.9053	0.6462	13.363
2.9704	1.4062	14.285
2.8626	-0.28268	6.7913
2.8801	0.069051	7.0179
2.8735	-0.36376	5.9001
2.8751	-0.08677	6.0521
2.8952	0.536	7.2219
2.9112	0.91431	7.4222
2.8868	0.32999	6.2128
2.9049	0.66742	6.3765
2.9126	-1.4328	9.0711
2.8604	-0.97843	9.2535
2.8893	-1.3402	7.5034
2.8958	-0.99289	7.7957
2.8687	-0.44092	9.642
2.8839	0.066892	10.047
2.8705	-0.51573	7.9943
2.8778	-0.11776	8.2697
2.8895	0.71548	10.405
2.9238	1.2984	10.878
2.8851	0.42015	8.5323
2.9023	0.87846	8.8191
2.9106	-2.3177	14.576
2.913	-1.6637	15.464
2.8926	-1.9973	11.078
2.9002	-1.4766	11.653
2.9162	-0.80874	16.418
2.9406	0.060338	17.562
2.9024	-0.79205	12.225
2.9013	-0.22304	12.778
3.1202	-2.7941	24.012
3.1495	-2.1198	25.584
3.3821	-1.2372	29.157
3.4016	-0.17185	31.039
2.8357	-0.98926	18.216
3.3221	-0.4811	22.496
3.3529	1.0277	32.401
3.277	2.3182	33.594
3.2674	0.42145	23.091
3.2478	1.2327	23.985
3.6707	-8.2299	69.171
3.1695	-4.5469	34.523
3.0899	-3.4019	36.248
3.5538	-2.6059	45.54
3.7294	-1.0164	52.162
3.7527	1.0001	57.504
3.5818	3.491	62.749
3.1241	-2.8724	24.035
3.1494	-2.1992	25.577
3.3748	-1.3247	29.087
3.4001	-0.26825	31.024
2.8241	-1.0407	18.134
3.3195	-0.55035	22.477
3.3477	0.92543	32.353
3.3142	2.2408	34.006
3.2668	0.34984	23.088
3.2424	1.1563	23.947
3.1686	-4.653	34.499
3.0852	-3.5092	36.179
3.5519	-2.7465	45.508
3.7286	-1.179	52.149
3.7521	0.82039	57.501
3.5838	3.297	62.801
3.1245	-2.9101	24.034
3.1515	-2.2404	25.592
3.3606	-1.3636	28.956
3.3938	-0.31589	30.964
2.8073	-1.0616	18.018
3.3123	-0.58383	22.424
3.3428	0.87381	32.304
3.3185	2.191	34.057
3.2662	0.31402	23.085
3.2424	1.1192	23.949
3.6667	-8.5449	69.056
3.1723	-4.7127	34.535
3.0909	-3.5726	36.245
3.5467	-2.8131	45.434
3.7275	-1.2601	52.133
3.7533	0.73084	57.524
3.5842	3.1994	62.816
2.8688	-1.0672	6.3907
2.8937	-0.75817	6.6617
2.9001	0.54271	13.342
2.9702	1.2964	14.296
2.8662	-0.33408	6.7982
2.8786	0.016378	7.0145
2.8685	-0.40675	5.8862
2.8743	-0.1318	6.0494
2.8853	0.48005	7.1997
2.9083	0.85754	7.4216
2.8892	0.28388	6.2207
2.9017	0.61902	6.3743
2.9108	-1.5005	9.0539
2.8921	-1.0614	9.3563
2.8872	-1.3956	7.4871
2.886	-1.0477	7.7595
2.8692	-0.51429	9.6402
2.8839	-0.0095518	10.047
2.8736	-0.5768	7.9995
2.8759	-0.18013	8.2628
2.8854	0.63529	10.394
2.9227	1.2149	10.884
2.8856	0.35566	8.5373
2.9016	0.81144	8.8239
2.9137	-2.4326	14.574
2.9112	-1.7815	15.44
2.8916	-2.081	11.058
2.9015	-1.5665	11.647
2.9135	-0.93424	16.395
2.9407	-0.075133	17.564
2.9019	-0.88542	12.216
2.8996	-0.32073	12.768
3.1237	-3.0211	24.014
3.1514	-2.3595	25.581
3.3679	-1.5022	29.017
3.3976	-0.46087	31
2.8225	-1.152	18.117
3.3122	-0.68801	22.421
3.3127	0.71651	32.002
3.323	2.0351	34.119
3.2629	0.20655	23.062
3.2493	1.0102	24.009
3.6597	-8.851	68.878
3.1744	-4.8776	34.538
3.0919	-3.7433	36.242
3.543	-3.0224	45.372
3.7286	-1.5049	52.146
2.8828	2.4188	102.11
3.7541	0.46139	57.545
3.5848	2.9057	62.849
3.1254	-3.0601	24.023
3.152	-2.3997	25.583
3.3777	-1.5522	29.104
3.4017	-0.50971	31.039
2.8274	-1.1823	18.149
3.3171	-0.72387	22.456
2.5996	0.52226	24.705
3.3186	1.9792	34.074
3.2647	0.1709	23.076
3.2257	0.96532	23.826
3.654	-8.9441	68.753
3.1713	-4.9262	34.495
3.0858	-3.7918	36.161
3.5423	-3.0927	45.36
3.7264	-1.5853	52.112
2.883	2.2592	102.13
3.7545	0.37154	57.553
3.5861	2.8086	62.879
3.1268	-3.0989	24.03
3.1531	-2.4404	25.589
3.3724	-1.5947	29.054
3.4029	-0.55818	31.05
2.8418	-1.2172	18.246
3.3182	-0.75892	22.463
3.3219	0.6187	32.099
3.2796	1.9018	33.654
3.2612	0.13504	23.051
3.233	0.93069	23.885
3.6536	-9.0505	68.731
3.1733	-4.9833	34.51
3.0886	-3.8519	36.19
3.5403	-3.1616	45.329
3.7252	-1.6661	52.094
2.8822	2.0988	102.1
3.7551	0.28168	57.564
3.5842	2.709	62.851
2.8695	-1.1153	6.384
2.8967	-0.80892	6.6629
2.9027	0.44079	13.36
2.9663	1.1849	14.286
2.8589	-0.38378	6.7768
2.8829	-0.036289	7.0256
2.8684	-0.45051	5.8828
2.875	-0.1769	6.05
2.8929	0.42711	7.2239
2.9117	0.80276	7.4375
2.8843	0.23711	6.2117
2.9032	0.57175	6.3826
2.9125	-1.5701	9.0475
2.892	-1.1324	9.3477
2.8892	-1.453	7.4814
2.8918	-1.1086	7.7679
2.8664	-0.58688	9.6262
2.872	-0.085661	10.002
2.8704	-0.63631	7.9853
2.874	-0.24239	8.2555
2.8873	0.5565	10.407
2.924	1.1325	10.899
2.8843	0.29095	8.536
2.8986	0.74373	8.8204
2.9073	-2.5382	14.52
2.9077	-1.8978	15.406
2.8925	-2.1661	11.045
2.8988	-1.6537	11.623
2.9121	-1.06	16.38
2.9406	-0.21061	17.563
2.8967	-0.97688	12.186
2.8974	-0.41821	12.755
3.1284	-3.2125	24.029
3.1537	-2.5601	25.583
3.3431	-1.7137	28.78
3.4066	-0.70385	31.085
2.8186	-1.2899	18.082
3.3181	-0.86327	22.459
3.3064	0.4668	31.945
3.3137	1.7644	34.036
3.259	0.027907	23.035
3.2316	0.81926	23.879
2.8736	-4.6195	31.025
3.1071	-4.0468	36.404
3.5325	-3.3658	45.21
3.725	-1.9101	52.085
2.88	1.6181	102.05
3.7596	0.011875	57.642
3.5877	2.417	62.935
3.1245	-3.2454	23.993
3.1528	-2.5989	25.571
3.3409	-1.7572	28.758
3.4006	-0.75079	31.026
2.8129	-1.3148	18.04
3.3205	-0.89876	22.475
3.3013	0.41649	31.894
3.3111	1.71	34.011
3.264	-0.007859	23.073
3.2371	0.78372	23.924
3.1744	-5.2002	34.492
3.1069	-4.1033	36.395
3.5288	-3.4325	45.155
2.3203	-1.2	31.371
2.881	1.459	102.1
3.7579	-0.078115	57.616
3.5904	2.3206	62.991
3.125	-3.2831	23.992
3.1537	-2.6394	25.575
3.3493	-1.8069	28.832
3.4047	-0.80005	31.065
2.8062	-1.3391	17.993
3.3224	-0.93415	22.488
3.302	0.36698	31.902
3.3086	1.6558	33.988
3.2626	-0.04357	23.063
3.2411	0.74765	23.957
3.6386	-9.5466	68.367
3.1769	-5.2585	34.514
3.1088	-4.1627	36.412
1.3942	-1.9242	31.352
1.2585	-0.81395	32.904
3.5264	-3.5004	45.118
2.3297	-1.2543	31.508
3.7612	-0.16832	57.672
3.5895	2.2217	62.98
2.8672	-1.1618	6.3696
2.9004	-0.85998	6.6655
2.901	0.33813	13.355
2.9677	1.0758	14.303
2.8632	-0.43535	6.7847
2.8735	-0.088727	7.0008
2.8684	-0.49423	5.8791
2.8742	-0.22188	6.0466
2.8852	0.37184	7.2064
2.9089	0.74599	7.4361
2.8866	0.19092	6.2189
2.9086	0.52521	6.3997
2.9147	-1.6401	9.0425
2.892	-1.2033	9.3385
2.8912	-1.5105	7.4753
2.8866	-1.1648	7.744
2.8664	-0.66	9.6213
2.8822	-0.16234	10.04
2.8728	-0.69727	7.9876
2.8783	-0.30524	8.2666
2.8852	0.47688	10.403
2.9176	1.0468	10.882
2.8836	0.22632	8.5361
2.8974	0.67659	8.8222
2.9111	-2.6538	14.521
2.9049	-2.0142	15.375
2.8869	-2.2454	11.005
2.8934	-1.739	11.586
2.9098	-1.1851	16.357
2.9414	-0.34618	17.566
2.8941	-1.069	12.166
2.899	-0.51622	12.759
3.1269	-3.397	23.991
3.1561	-2.7608	25.584
3.3717	-1.9554	29.028
3.4029	-0.94445	31.044
2.8055	-1.422	17.982
3.324	-1.0392	22.495
3.3039	0.21825	31.925
3.3285	1.5069	34.214
3.2641	-0.15086	23.075
3.2293	0.63373	23.869
3.6344	-9.8557	68.242
3.1738	-5.4139	34.453
3.1064	-4.3294	36.365
3.5253	-3.7105	45.089
2.8829	0.8202	102.21
3.7596	-0.43841	57.649
3.5913	1.9276	63.03
3.1276	-3.435	23.992
3.1563	-2.8007	25.582
2.9864	-1.7515	25.518
2.6451	-0.75973	23.734
2.7974	-1.4451	17.925
3.319	-1.0723	22.458
3.2998	0.16843	31.884
3.3259	1.4525	34.189
3.2614	-0.18642	23.054
3.224	0.59566	23.829
1.756	-4.4729	30.947
3.1749	-5.4697	34.458
3.1073	-4.3875	36.37
3.5232	-3.7784	45.055
2.319	-1.4432	31.344
2.8843	0.66052	102.27
6.5146	-0.96944	102.2
5.7112	2.9847	102.39
3.1302	-3.4754	24.008
3.1586	-2.8426	25.597
2.9864	-1.7911	25.516
3.3983	-1.0395	30.998
2.7893	-1.4681	17.868
3.319	-1.1071	22.456
3.3003	0.11885	31.89
3.3178	1.3956	34.103
3.2643	-0.22238	23.076
3.2379	0.56137	23.939
1.7577	-4.526	30.974
3.1741	-5.5218	34.44
3.0894	-4.4166	36.139
3.5217	-3.847	45.029
2.3144	-1.4887	31.274
2.8854	0.50059	102.32
6.5326	-1.1328	102.49
3.5954	1.7328	63.116
2.8687	-1.2196	6.3619
2.8959	-0.91824	6.6461
2.8958	0.21486	13.332
2.969	0.9444	14.32
2.8602	-0.4957	6.7729
2.8856	-0.1524	7.0314
2.8733	-0.5478	5.885
2.8758	-0.27606	6.0479
2.8837	0.30671	7.2058
2.9115	0.67956	7.4503
2.889	0.13535	6.2259
2.9014	0.46653	6.3879
2.9102	-1.7193	9.0116
2.8919	-1.2883	9.3268
2.8945	-1.58	7.47
2.8898	-1.2363	7.742
2.8679	-0.74817	9.6204
2.8718	-0.25304	9.9991
2.8734	-0.76976	7.9825
2.8763	-0.37992	8.2577
2.8855	0.38183	10.409
2.9218	0.94876	10.909
2.8847	0.14887	8.5417
2.8984	0.59665	8.832
2.9033	-2.7791	14.453
2.9022	-2.1539	15.34
2.8892	-2.3482	10.993
2.8969	-1.8476	11.585
2.9077	-1.3352	16.333
2.9397	-0.50848	17.552
2.8915	-1.1794	12.143
2.8956	-0.63271	12.738
3.1345	-3.5924	24.027
3.1578	-2.961	25.577
2.9863	-1.9098	25.507
3.4097	-1.1883	31.104
2.7809	-1.5456	17.803
3.3219	-1.2126	22.472
3.3093	-0.030141	31.984
3.3092	1.233	34.018
3.2621	-0.32938	23.059
3.239	0.45024	23.951
3.619	-10.343	67.863
3.1711	-5.6769	34.38
3.1026	-4.6066	36.284
3.5145	-4.0489	44.915
3.7214	-2.7208	52.007
3.7629	-0.88966	57.705
3.5972	1.4377	63.163
3.1366	-3.6324	24.039
3.1578	-3.0007	25.573
2.9878	-1.9505	25.518
3.4179	-1.2399	31.181
2.7783	-1.5714	17.783
3.3219	-1.2474	22.47
3.3058	-0.079749	31.948
3.315	1.1823	34.084
3.2679	-0.36588	23.102
3.2222	0.41076	23.821
3.611	-10.424	67.688
3.1697	-5.7277	34.355
3.0891	-4.6414	36.109
3.5115	-4.1152	44.869
3.7205	-2.8013	51.991
3.7632	-0.97991	57.71
3.5967	1.3389	63.159
3.1371	-3.6703	24.037
3.1605	-3.0432	25.592
2.988	-1.9902	25.517
3.4151	-1.2873	31.153
2.7794	-1.5996	17.788
3.3218	-1.2822	22.468
3.3065	-0.12948	31.956
3.3034	1.125	33.96
3.2617	-0.40079	23.056
3.226	0.37432	23.851
3.6086	-10.523	67.625
3.1674	-5.7768	34.321
3.0879	-4.6958	36.088
3.5045	-4.1763	44.769
3.7196	-2.8818	51.974
3.7656	-1.0708	57.748
3.6008	1.2417	63.239
2.8641	-1.2647	6.3413
2.8899	-0.96573	6.624
2.896	0.11262	13.336
2.9651	0.83319	14.307
2.8587	-0.54608	6.7651
2.8762	-0.20446	7.0057
2.8642	-0.58929	5.8606
2.8708	-0.3205	6.0346
2.8885	0.25298	7.2211
2.9135	0.62399	7.461
2.8873	0.088879	6.2231
2.9006	0.41868	6.3895
2.9085	-1.7864	8.9921
2.8738	-1.3497	9.2536
2.8838	-1.6292	7.4279
2.8866	-1.293	7.7227
2.8652	-0.82036	9.6046
2.8815	-0.33029	10.033
2.8708	-0.82911	7.9687
2.8757	-0.44219	8.2525
2.884	0.30238	10.406
2.9202	0.86504	10.91
2.8816	0.084194	8.533
2.8983	0.52973	8.8364
2.9043	-2.8912	14.436
2.9021	-2.2718	15.323
2.8855	-2.4285	10.959
2.8964	-1.9358	11.568
2.9051	-1.4595	16.307
2.9402	-0.64399	17.552
2.8914	-1.2723	12.134
2.8943	-0.72993	12.727
3.1404	-3.7864	24.047
3.1628	-3.1647	25.597
2.9894	-2.1102	25.521
3.396	-1.4242	30.964
2.777	-1.6804	17.765
3.3245	-1.3878	22.482
3.297	-0.27762	31.859
3.3131	0.9696	34.073
3.2576	-0.50723	23.024
3.2233	0.26318	23.833
