1482.74	-27.9419	-40.0298	-27.9419	1.02681	0.754552	-40.0298	0.754552	1.5811	
122.243	1.39737	-0.00710818	1.39737	0.516333	0.000626674	-0.00710818	0.000626674	0.50171	
2073.84	-55.4406	77.2732	-55.4406	1.9825	-2.0663	77.2732	-2.0663	3.38	
875.023	-9.6915	-40.2223	-9.6915	0.607404	0.445769	-40.2223	0.445769	2.3502	
283.514	-3.04905	-16.113	-3.04905	0.532851	0.173552	-16.113	0.173552	1.4182	
144.47	-6.43113	-2.2571	-6.43113	0.787401	0.101263	-2.2571	0.101263	0.536946	
3205.02	-41.0846	-31.5728	-41.0846	1.02677	0.404787	-31.5728	0.404787	0.811074	
2632.18	-49.4552	-92.1692	-49.4552	1.42938	1.73209	-92.1692	1.73209	3.72807	
5.36772	-0.039939	1.17268	-0.039939	0.500381	-0.0079766	1.17268	-0.0079766	0.833737	
1045.46	7.06273	-35.8794	7.06273	0.547777	-0.242582	-35.8794	-0.242582	1.73209	
4048.07	-72.0536	-65.2932	-72.0536	1.78267	1.16233	-65.2932	1.16233	1.55328	
1151.71	13.9706	13.4658	13.9706	0.669622	0.163499	13.4658	0.163499	0.657597	
231.855	3.31031	-4.27665	3.31031	0.547522	-0.0608218	-4.27665	-0.0608218	0.579928	
365.742	0.931683	-27.5726	0.931683	0.502439	-0.0705223	-27.5726	-0.0705223	2.58205	
352.799	2.27808	-6.43048	2.27808	0.514736	-0.0416379	-6.43048	-0.0416379	0.61803	
846.192	3.99995	-47.9569	3.99995	0.519156	-0.226868	-47.9569	-0.226868	3.21952	
411.45	-18.3593	-3.54298	-18.3593	1.32046	0.158005	-3.54298	0.158005	0.530842	
120.935	-1.68882	10.4404	-1.68882	0.523712	-0.146157	10.4404	-0.146157	1.40706	
827.696	-12.1037	2.98661	-12.1037	0.677292	-0.0438108	2.98661	-0.0438108	0.510848	
52.7191	-2.41937	-1.94424	-2.41937	0.612948	0.0882597	-1.94424	0.0882597	0.576253	
97.1479	-0.631822	2.52027	-0.631822	0.504288	-0.0158645	2.52027	-0.0158645	0.568099	
2711.74	-48.1787	-45.6844	-48.1787	1.35618	0.81181	-45.6844	0.81181	1.26978	
1262.8	-30.964	49.6199	-30.964	1.25962	-1.21724	49.6199	-1.21724	2.45058	
253.867	0.0863156	6.00993	0.0863156	0.500063	0.00222109	6.00993	0.00222109	0.64346	
779.85	-14.6608	28.4297	-14.6608	0.77586	-0.534693	28.4297	-0.534693	1.53728	
2392.39	-67.9873	77.0915	-67.9873	2.43247	-2.19126	77.0915	-2.19126	2.98474	
1041.78	4.76628	-16.6967	4.76628	0.521824	-0.07639	-16.6967	-0.07639	0.767911	
172.605	-3.29409	-2.21873	-3.29409	0.563184	0.0420524	-2.21873	0.0420524	0.529869	
1690.25	-41.3539	47.7617	-41.3539	1.51212	-1.16894	47.7617	-1.16894	1.85005	
1125.97	-31.0771	2.65078	-31.0771	1.35815	-0.073129	2.65078	-0.073129	0.506384	
2348.72	-82.1048	-3.30629	-82.1048	3.3708	0.115632	-3.30629	0.115632	0.504683	
1822.98	-35.4687	48.9465	-35.4687	1.19034	-0.952623	48.9465	-0.952623	1.81458	
811.307	7.04186	-80.0044	7.04186	0.561159	-0.694831	-80.0044	-0.694831	8.3945	
80.2421	-0.279919	-3.17118	-0.279919	0.501001	0.0108973	-3.17118	0.0108973	0.629178	
0.631884	0.501253	0.0234916	0.501253	4.1858	0.279653	0.0234916	0.279653	0.524536	
213.792	-1.15342	64.8787	-1.15342	0.506358	-0.350498	64.8787	-0.350498	20.2356	
1179.95	-4.57211	-122.144	-4.57211	0.517726	0.473508	-122.144	0.473508	13.1495	
3688.5	-5.35594	-242.03	-5.35594	0.507782	0.351483	-242.03	0.351483	16.3835	
714.427	-45.8359	171.219	-45.8359	3.44278	-10.9927	171.219	-10.9927	41.5635	
3837.93	-149.201	539.249	-149.201	6.301	-20.9663	539.249	-20.9663	76.2773	
4336.32	-55.6366	-372.32	-55.6366	1.21393	4.77757	-372.32	4.77757	32.4715	
629.059	-12.2582	107.805	-12.2582	0.739062	-2.10244	107.805	-2.10244	18.9901	
2019.11	-20.6779	85.1405	-20.6779	0.711819	-0.872138	85.1405	-0.872138	4.09112	
1.65467	-0.15016	1.50726	-0.15016	0.519608	-0.191891	1.50726	-0.191891	2.67865	
4655.59	46.4003	-380.98	46.4003	0.962501	-3.79747	-380.98	-3.79747	31.6799	
4540.35	26.1248	-357.294	26.1248	0.650337	-2.05607	-357.294	-2.05607	28.6196	
3963.08	12.3257	-338.855	12.3257	0.538341	-1.05401	-338.855	-1.05401	29.4768	
1.86883	0.496411	-0.528668	0.496411	0.784963	-0.28161	-0.528668	-0.28161	0.781175	
0.513213	0.217175	0.892284	0.217175	4.68013	17.0331	0.892284	17.0331	69.9337	
4238.19	-3.602	-333.319	-3.602	0.503066	0.283314	-333.319	0.283314	26.7175	
57.4304	3.84941	-0.640917	3.84941	0.763232	-0.041318	-0.640917	-0.041318	0.508597	
0.502365	0.0199668	-0.126225	0.0199668	0.775693	-1.34623	-0.126225	-1.34623	7.97178	
0.503843	-0.201682	-0.533403	-0.201682	11.144	28.188	-0.533403	28.188	75.1722	
811.307	7.04186	-80.0044	7.04186	0.561159	-0.694831	-80.0044	-0.694831	8.3945	
80.3445	-0.263235	-3.17805	-0.263235	0.500885	0.0102515	-3.17805	0.0102515	0.62956	
213.792	-1.15342	64.8787	-1.15342	0.506358	-0.350498	64.8787	-0.350498	20.2356	
1179.95	-4.57211	-122.144	-4.57211	0.517726	0.473508	-122.144	0.473508	13.1495	
3750.89	-2.99333	-247.153	-2.99333	0.502392	0.197256	-247.153	0.197256	16.7875	
714.427	-45.8359	171.219	-45.8359	3.44278	-10.9927	171.219	-10.9927	41.5635	
3320.41	-134.071	459.645	-134.071	5.91433	-18.5623	459.645	-18.5623	64.1382	
4391.28	-54.5866	-378.826	-54.5866	1.17863	4.7096	-378.826	4.7096	33.1843	
580.339	-12.6246	98.669	-12.6246	0.774869	-2.14827	98.669	-2.14827	17.2905	
2040.39	-21.1427	85.8561	-21.1427	0.719137	-0.889854	85.8561	-0.889854	4.11363	
4593.4	46.3542	-377.486	46.3542	0.967834	-3.8098	-377.486	-3.8098	31.5252	
2850.46	14.7268	-256.499	14.7268	0.576101	-1.32542	-256.499	-1.32542	23.5852	
3943.77	12.2086	-336.923	12.2086	0.5378	-1.04313	-336.923	-1.04313	29.2876	
3.83433	0.857967	-1.05449	0.857967	0.760642	-0.308584	-1.05449	-0.308584	0.868282	
0.501776	-0.158134	0.997259	-0.158134	17.0845	-104.666	0.997259	-104.666	661.051	
4238.19	-3.602	-333.319	-3.602	0.503066	0.283314	-333.319	0.283314	26.7175	
57.5951	3.8694	-0.641924	3.8694	0.765171	-0.0414902	-0.641924	-0.0414902	0.508598	
0.506164	0.089549	-0.395062	0.089549	1.80831	-5.80889	-0.395062	-5.80889	26.4783	
0.846681	-1.18036	-3.23409	-1.18036	4.55974	11.1501	-3.23409	11.1501	31.1414	
816.56	7.30417	-80.6027	7.30417	0.565377	-0.721427	-80.6027	-0.721427	8.46143	
69.7182	-0.199939	-3.16889	-0.199939	0.500602	0.00886178	-3.16889	0.00886178	0.648612	
249.187	-1.22713	75.107	-1.22713	0.506096	-0.370419	75.107	-0.370419	23.1843	
1181.2	-4.33479	-122.05	-4.33479	0.515916	0.448109	-122.05	0.448109	13.1167	
3605.53	-2.33367	-236.195	-2.33367	0.501514	0.152891	-236.195	0.152891	15.9751	
654.469	-36.6583	157.441	-36.6583	2.55494	-8.82548	157.441	-8.82548	38.4036	
3555.46	-147.128	488.762	-147.128	6.58917	-20.2283	488.762	-20.2283	67.6987	
4380.45	-54.2935	-377.727	-54.2935	1.17302	4.68227	-377.727	4.68227	33.0751	
587.863	-12.3036	99.8195	-12.3036	0.757726	-2.09092	99.8195	-2.09092	17.4642	
2006.88	-20.6853	84.7715	-20.6853	0.713262	-0.873962	84.7715	-0.873962	4.08175	
4588.53	46.7967	-377.135	46.7967	0.977314	-3.84667	-377.135	-3.84667	31.5004	
3075.19	14.649	-226.584	14.649	0.569796	-1.07954	-226.584	-1.07954	17.1978	
3943.77	12.2086	-336.923	12.2086	0.5378	-1.04313	-336.923	-1.04313	29.2876	
5.0095	0.935406	-1.37514	0.935406	0.718991	-0.31273	-1.37514	-0.31273	0.949605	
0.501827	0.185223	-1.22952	0.185223	21.7089	-140.768	-1.22952	-140.768	934.807	
2814.29	-1.84366	-206.361	-1.84366	0.501211	0.135201	-206.361	0.135201	15.6343	
48.3991	3.43681	-0.0734611	3.43681	0.749823	-0.00277538	-0.0734611	-0.00277538	0.502042	
8.21363	-12.3845	-32.7078	-12.3845	20.3866	52.5156	-32.7078	52.5156	139.191	
2586.1	-30.6293	-65.4561	-30.6293	0.862857	0.775375	-65.4561	0.775375	2.15709	
65.079	0.235757	1.64647	0.235757	0.500989	0.00669978	1.64647	0.00669978	0.545669	
2146.3	-44.9293	92.7399	-44.9293	1.44078	-1.94184	92.7399	-1.94184	4.50817	
1025.07	-12.9499	-50.783	-12.9499	0.663682	0.641891	-50.783	0.641891	3.01727	
220.088	-1.11231	-13.6483	-1.11231	0.505643	0.0690376	-13.6483	0.0690376	1.34937	
119.138	-4.44615	-3.01183	-4.44615	0.666714	0.113288	-3.01183	0.113288	0.578428	
2097.15	-39.7345	5.49909	-39.7345	1.25302	-0.104208	5.49909	-0.104208	0.514491	
2068.84	-29.8961	-79.2969	-29.8961	0.932122	1.14617	-79.2969	1.14617	3.54019	
5.73792	-0.0401096	1.2117	-0.0401096	0.500402	-0.00714915	1.2117	-0.00714915	0.827859	
1143.87	-2.85141	-33.3101	-2.85141	0.507119	0.0830362	-33.3101	0.0830362	1.47059	
4061.74	-58.5858	-73.2224	-58.5858	1.34514	1.05628	-73.2224	1.05628	1.82017	
763.749	-6.12553	0.212136	-6.12553	0.549213	-0.00159418	0.212136	-0.00159418	0.500284	
245.906	2.39112	-4.10803	2.39112	0.523385	-0.03975	-4.10803	-0.03975	0.569649	
882.441	-8.58746	-57.4118	-8.58746	0.583616	0.559028	-57.4118	0.559028	4.23758	
365.969	1.41938	-7.04907	1.41938	0.505529	-0.0274765	-7.04907	-0.0274765	0.636578	
983.722	1.74453	-45.433	1.74453	0.503119	-0.0805462	-45.433	-0.0805462	2.59956	
676.267	-33.6233	-17.8203	-33.6233	2.17326	0.886601	-17.8203	0.886601	0.969939	
154.707	-2.63443	14.6385	-2.63443	0.545064	-0.249783	14.6385	-0.249783	1.8911	
1811.93	-48.5998	-21.8671	-48.5998	1.80398	0.586718	-21.8671	0.586718	0.763991	
108.141	-3.19363	-3.27943	-3.19363	0.595009	0.0965794	-3.27943	0.0965794	0.601924	
83.2715	-0.176643	2.11601	-0.176643	0.500514	-0.0038928	2.11601	-0.0038928	0.556927	
4023.54	-67.5608	-72.662	-67.5608	1.63459	1.22025	-72.662	1.22025	1.81238	
2672.4	-64.0059	84.1289	-64.0059	2.03331	-2.01534	84.1289	-2.01534	3.14893	
284.544	0.952271	6.50938	0.952271	0.503253	0.0220379	6.50938	0.0220379	0.649944	
972.792	-14.7255	38.8707	-14.7255	0.72307	-0.588611	38.8707	-0.588611	2.05414	
49.8997	-1.58802	6.29239	-1.58802	0.551055	-0.202446	6.29239	-0.202446	1.30651	
1345.58	18.0222	-18.346	18.0222	0.741474	-0.245808	-18.346	-0.245808	0.750364	
197.908	-3.90492	-3.34877	-3.90492	0.577389	0.0658465	-3.34877	0.0658465	0.557877	
778.846	-17.788	31.393	-17.788	0.906565	-0.717545	31.393	-0.717545	1.7664	
1344.16	-38.9874	5.1265	-38.9874	1.63129	-0.148688	5.1265	-0.148688	0.519656	
1678.04	-63.1197	8.53193	-63.1197	2.87501	-0.320975	8.53193	-0.320975	0.543442	
2298.69	-37.2828	66.7558	-37.2828	1.10488	-1.08298	66.7558	-1.08298	2.43907	
592.989	5.94259	-61.4711	5.94259	0.559604	-0.616539	-61.4711	-0.616539	6.87803	
3395.79	-30.5866	108.451	-30.5866	0.775545	-0.976971	108.451	-0.976971	3.96409	
287.221	-3.0905	85.918	-3.0905	0.533318	-0.926022	85.918	-0.926022	26.2467	
1148.78	-3.95556	-118.543	-3.95556	0.513628	0.408368	-118.543	0.408368	12.7379	
306.686	0.894705	-33.7855	0.894705	0.502615	-0.0987415	-33.7855	-0.0987415	4.22876	
18.6498	-0.300012	1.86669	-0.300012	0.505037	-0.0318871	1.86669	-0.0318871	0.705628	
3272.95	-132.419	451.363	-132.419	5.85829	-18.2643	451.363	-18.2643	62.7556	
4372.84	-54.1338	-376.487	-54.1338	1.17024	4.66128	-376.487	4.66128	32.918	
673.068	-15.074	112.921	-15.074	0.837847	-2.53085	112.921	-2.53085	19.4591	
1923.19	-26.5834	80.9488	-26.5834	0.867545	-1.1192	80.9488	-1.1192	3.90817	
5.75049	-0.145757	1.16305	-0.145757	0.504557	-0.0371876	1.16305	-0.0371876	0.804669	
4577.56	46.7887	-376.049	46.7887	0.978295	-3.84413	-376.049	-3.84413	31.3959	
3096.16	14.7908	-227.893	14.7908	0.570671	-1.08886	-227.893	-1.08886	17.2768	
4094.87	12.9036	-352.066	12.9036	0.540668	-1.10955	-352.066	-1.10955	30.7733	
5.09552	0.690528	-1.57755	0.690528	0.616961	-0.260324	-1.57755	-0.260324	1.08259	
3006.72	-3.89459	-218.908	-3.89459	0.505047	0.283591	-218.908	0.283591	16.4406	
35.1195	3.2352	-0.0646038	3.2352	0.807566	-0.00287002	-0.0646038	-0.00287002	0.502037	
0.61246	-1.16358	12.6021	-1.16358	12.5425	-130.42	12.6021	-130.42	1412.94	
1.97022	-2.93288	8.99522	-2.93288	6.35652	-17.9467	8.99522	-17.9467	55.5363	
2.2173	-1.40705	-5.56643	-1.40705	1.65365	4.57028	-5.56643	4.57028	18.6543	
522.001	5.35641	-55.1691	5.35641	0.555017	-0.566645	-55.1691	-0.566645	6.33672	
3423.6	-30.7158	108.946	-30.7158	0.775621	-0.977574	108.946	-0.977574	3.96741	
272.816	-3.66311	81.9595	-3.66311	0.549275	-1.10248	81.9595	-1.10248	25.1684	
1148.78	-3.95556	-118.543	-3.95556	0.513628	0.408368	-118.543	0.408368	12.7379	
301.936	0.860175	-33.1623	0.860175	0.502455	-0.09465	-33.1623	-0.09465	4.1491	
18.5472	-0.311634	1.86329	-0.311634	0.505469	-0.0332706	1.86329	-0.0332706	0.706087	
3231.68	-132.257	446.102	-132.257	5.91345	-18.2596	446.102	-18.2596	62.0897	
4377.85	-52.7685	-380.997	-52.7685	1.13613	4.59288	-380.997	4.59288	33.6613	
626.95	-14.8342	103.192	-14.8342	0.851279	-2.44351	103.192	-2.44351	17.4986	
1933.04	-27.2069	81.282	-27.2069	0.883026	-1.14431	81.282	-1.14431	3.91877	
6.27484	0.0868422	1.21541	0.0868422	0.501388	0.0201643	1.21541	0.0201643	0.798948	
4492.72	46.0207	-370.531	46.0207	0.971462	-3.79592	-370.531	-3.79592	31.0624	
3096.16	14.7908	-227.893	14.7908	0.570671	-1.08886	-227.893	-1.08886	17.2768	
8.3486	0.198067	-0.451863	0.198067	0.531114	0.000642157	-0.451863	0.000642157	0.531571	
4094.87	12.9036	-352.066	12.9036	0.540668	-1.10955	-352.066	-1.10955	30.7733	
4.23574	0.661671	-1.34944	0.661671	0.635931	-0.269	-1.34944	-0.269	1.03545	
3.17113	-0.603054	0.0970315	-0.603054	0.716459	0.0091184	0.0970315	0.0091184	0.51551	
3246.71	-5.51397	-234.03	-5.51397	0.509367	0.397515	-234.03	0.397515	17.3721	
164.078	28.0919	17.8056	28.0919	5.32464	3.05724	17.8056	3.05724	2.43927	
0.61246	-1.16358	12.6021	-1.16358	12.5425	-130.42	12.6021	-130.42	1412.94	
0.857587	-0.444792	2.08883	-0.444792	1.07673	-2.60763	2.08883	-2.60763	12.7056	
2.2173	-1.40705	-5.56643	-1.40705	1.65365	4.57028	-5.56643	4.57028	18.6543	
526.002	5.46736	-55.6596	5.46736	0.556883	-0.57908	-55.6596	-0.57908	6.39572	
3412.41	-30.8567	108.841	-30.8567	0.779067	-0.984327	108.841	-0.984327	3.97206	
253.605	-3.94592	76.6048	-3.94592	0.561518	-1.1943	76.6048	-1.1943	23.6862	
3258.02	-8.8181	-373.84	-8.8181	0.523874	1.01199	-373.84	1.01199	43.4027	
301.936	0.860175	-33.1623	0.860175	0.502455	-0.09465	-33.1623	-0.09465	4.1491	
18.6681	-0.284324	1.86828	-0.284324	0.504517	-0.0301954	1.86828	-0.0301954	0.705759	
3257.13	-131.932	449.355	-131.932	5.84479	-18.2041	449.355	-18.2041	62.5027	
4057.22	-36.016	-402.757	-36.016	0.819763	3.57572	-402.757	3.57572	40.4863	
572.624	-14.7618	93.6556	-14.7618	0.880901	-2.4164	93.6556	-2.4164	15.8316	
1898.11	-27.2306	80.1793	-27.2306	0.890759	-1.15057	80.1793	-1.15057	3.88789	
4490.65	45.8644	-370.288	45.8644	0.968479	-3.78228	-370.288	-3.78228	31.0364	
3119.83	14.9792	-229.359	14.9792	0.571933	-1.1014	-229.359	-1.1014	17.3644	
8.3486	0.198067	-0.451863	0.198067	0.531114	0.000642157	-0.451863	0.000642157	0.531571	
3968.1	7.13796	-308.83	7.13796	0.512847	-0.555611	-308.83	-0.555611	24.5387	
4.23574	0.661671	-1.34944	0.661671	0.635931	-0.269	-1.34944	-0.269	1.03545	
3.04675	-0.590949	0.1758	-0.590949	0.715796	-0.00426488	0.1758	-0.00426488	0.529096	
3246.71	-5.51397	-234.03	-5.51397	0.509367	0.397515	-234.03	0.397515	17.3721	
138.016	25.6654	15.6018	25.6654	5.29087	2.91102	15.6018	2.91102	2.27101	
1.20918	-10.4367	18.392	-10.4367	154.14	-270.755	18.392	-270.755	477.645	
2.2173	-1.40705	-5.56643	-1.40705	1.65365	4.57028	-5.56643	4.57028	18.6543	
2246.68	-17.6551	-48.6496	-17.6551	0.638825	0.38237	-48.6496	0.38237	1.5537	
32.5624	-0.233886	2.03166	-0.233886	0.501723	-0.0144547	2.03166	-0.0144547	0.636465	
2855.56	-41.156	132.778	-41.156	1.09328	-1.91402	132.778	-1.91402	6.675	
1253.01	-15.8978	-66.4989	-15.8978	0.701788	0.844072	-66.4989	0.844072	4.03076	
280.321	-0.8579	-17.5912	-0.8579	0.502635	0.0538694	-17.5912	0.0538694	1.60673	
104.79	-3.03	-3.67349	-3.03	0.588042	0.106877	-3.67349	0.106877	0.63173	
2491.98	-31.7935	16.6663	-31.7935	0.905714	-0.21268	16.6663	-0.21268	0.611536	
2591.09	-33.0484	-92.9214	-33.0484	0.921604	1.1854	-92.9214	1.1854	3.83302	
7.34237	-0.0241748	1.67921	-0.0241748	0.50038	-0.0026689	1.67921	-0.0026689	0.94826	
1565.78	-23.4081	-60.8318	-23.4081	0.850058	0.909705	-60.8318	0.909705	2.86422	
2904.89	-45.1026	-49.7095	-45.1026	1.2004	0.771942	-49.7095	0.771942	1.35083	
1126.44	-13.1271	-4.06486	-13.1271	0.653067	0.0474483	-4.06486	0.0474483	0.514825	
210.796	1.15134	-2.49268	1.15134	0.506343	-0.0134381	-2.49268	-0.0134381	0.530645	
1033.08	-2.37195	-62.7446	-2.37195	0.505471	0.144069	-62.7446	0.144069	4.31282	
438.148	-0.273426	-8.41622	-0.273426	0.500173	0.00529068	-8.41622	0.00529068	0.662368	
1496.29	-1.90947	-64.6348	-1.90947	0.502444	0.0825373	-64.6348	0.0825373	3.29306	
1228.59	-49.7226	-48.2313	-49.7226	2.51327	1.95283	-48.2313	1.95283	2.39424	
148.928	-2.61766	12.4055	-2.61766	0.546187	-0.218594	12.4055	-0.218594	1.53846	
